Last Name,First Name*,ID,Confidential Ind,UST Email,Email1,Home Phone,Business Phone,Cell Phone,type,Street1,Street2,City,State,Zip,Nation,term,Course College,Course Department,crn,Course,Section,Course Title,Course Credits,Campus,Schedule,registration status,Registration Status,Final Grade,Grade Change Reason,Incomplete Extension Date,Repeat Course Ind,college,degree,Major,program,Primary Instructor ID,Primary Instructor Name,Instructor2 ID,Instructor2 Name
Last35,First36,36,,STUDENT36@GMAIL.COM,OTHER36@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22143,SEIS610,2,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last35,First36,36,,STUDENT36@GMAIL.COM,OTHER36@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22841,SEIS603,4,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101214279,"Chetty, Damodar  ",,
Last36,First37,37,,STUDENT37@GMAIL.COM,OTHER37@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22173,SEIS734,2,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last36,First37,37,,STUDENT37@GMAIL.COM,OTHER37@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last36,First37,37,,STUDENT37@GMAIL.COM,OTHER37@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22153,SEIS631,2,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100437129,"Eaton, Anne A.",,
Last37,First38,38,,STUDENT38@GMAIL.COM,OTHER38@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22153,SEIS631,2,Foundations of Data Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Big Data,SE_GR_CER,100437129,"Eaton, Anne A.",,
Last38,First39,39,,STUDENT39@GMAIL.COM,OTHER39@GMAIL.COM,,,,HM,,,,SD,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MBA,Business Administration,BU_FT_MBA,101003004,"Rege, Manjeet  ",,
Last39,First40,40,,STUDENT40@GMAIL.COM,OTHER40@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Big Data,SE_GR_CER,101003004,"Rege, Manjeet  ",,
Last40,First41,41,,STUDENT41@GMAIL.COM,OTHER41@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22171,SEIS736,2,Big Data Architecture,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last40,First41,41,,STUDENT41@GMAIL.COM,OTHER41@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22162,SEIS663,2,IT Security and Networking,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101142921,"Wallerstedt, Theodore M.",,
Last41,First42,42,,STUDENT42@GMAIL.COM,OTHER42@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22164,SEIS665,1,Dev Ops & Cloud Infrastructure,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100216842,"Baker, Jason D.",,
Last41,First42,42,,STUDENT42@GMAIL.COM,OTHER42@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22163,SEIS664,1,Information Tech. Delivery,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100237351,"Betz, Charles T.",,
Last42,First1,43,,STUDENT43@GMAIL.COM,OTHER43@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22159,SEIS640,1,Operating Systems Design,3,St Paul,Face-to-Face 26-50% of time,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last42,First1,43,,STUDENT43@GMAIL.COM,OTHER43@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last42,First1,43,,STUDENT43@GMAIL.COM,OTHER43@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22179,SEIS744,1,Internet of Things,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100359676,"Grammens, Justin L.",,
Last43,First43,44,,STUDENT44@GMAIL.COM,OTHER44@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Data Management,SE_GR_CER,100375463,"Haug, Frank S.",,
Last44,First44,45,,STUDENT45@GMAIL.COM,OTHER45@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last45,First45,46,,STUDENT46@GMAIL.COM,OTHER46@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last45,First45,46,,STUDENT46@GMAIL.COM,OTHER46@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22218,SEIS631,3,Foundations of Data Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101156625,"Glancy, Aran W.",,
Last46,First46,47,,STUDENT47@GMAIL.COM,OTHER47@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22168,SEIS733,1,Database Administratn Concepts,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101217464,"Armitage, Bradford C.",,
Last46,First46,47,,STUDENT47@GMAIL.COM,OTHER47@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22148,SEIS626,2,Sftw Quality Assurance/Control,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,100375463,"Haug, Frank S.",,
Last46,First46,47,,STUDENT47@GMAIL.COM,OTHER47@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22138,SEIS603,2,Found. Software Dev-Python,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last47,First47,48,,STUDENT48@GMAIL.COM,OTHER48@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22172,SEIS734,1,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100408312,"Lai, Chih  ",,
Last47,First47,48,,STUDENT48@GMAIL.COM,OTHER48@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,0,St Paul,Lecture,D9,Special Aprv Drop/Keep no grd,,,,,SE,MS,Software Engineering,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last48,First48,49,,STUDENT49@GMAIL.COM,OTHER49@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101077360,"Iyer, Shankaran  ",,
Last49,First49,50,,STUDENT50@GMAIL.COM,OTHER50@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100375463,"Haug, Frank S.",,
Last49,First49,50,,STUDENT50@GMAIL.COM,OTHER50@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101190814,"Kubisiak, Kristine  ",,
Last50,First50,51,,STUDENT51@GMAIL.COM,OTHER51@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22180,SEIS763,1,Machine Learning,0,St Paul,Lecture,O3,Course Drop with W (Web),W,Original Entry,,,SE,MS,Software Engineering,SE_GR_MS,100408312,"Lai, Chih  ",,
Last51,First51,52,,STUDENT52@GMAIL.COM,OTHER52@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22138,SEIS603,2,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last51,First51,52,,STUDENT52@GMAIL.COM,OTHER52@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22142,SEIS610,1,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last52,First52,53,,STUDENT53@GMAIL.COM,OTHER53@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101003004,"Rege, Manjeet  ",,
Last53,First53,54,,STUDENT54@GMAIL.COM,OTHER54@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last53,First53,54,,STUDENT54@GMAIL.COM,OTHER54@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22174,SEIS736,1,Big Data Architecture,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Data Science,SE_GR_MS,100464521,"Noland, Brock D.",,
Last54,First54,55,,STUDENT55@GMAIL.COM,OTHER55@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22139,SEIS603,3,Found. Software Dev-Python,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Information Technology,SE_GR_MS,100376738,"Level, Eric V.",,
Last54,First54,55,,STUDENT55@GMAIL.COM,OTHER55@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,0,St Paul,Lecture,O2,Course Drop (Web),,,,,SE,MS,Information Technology,SE_GR_MS,100819629,"Livingston, Kirk T.",,
Last55,First55,56,,STUDENT56@GMAIL.COM,OTHER56@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22954,SEIS603,5,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,ET,MS,Electrical Engineering,ET_GR_MS,101214279,"Chetty, Damodar  ",,
Last56,First56,57,,STUDENT57@GMAIL.COM,OTHER57@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22176,SEIS737,2,Big Data Management,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101003004,"Rege, Manjeet  ",,
Last57,First57,58,,STUDENT58@GMAIL.COM,OTHER58@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22145,SEIS625,1,Software Project Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101141617,"Aune, Aric B.",,
Last57,First57,58,,STUDENT58@GMAIL.COM,OTHER58@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22143,SEIS610,2,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last58,First58,59,,STUDENT59@GMAIL.COM,OTHER59@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101190814,"Kubisiak, Kristine  ",,
Last59,First59,60,,STUDENT60@GMAIL.COM,OTHER60@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22151,SEIS630,3,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101077360,"Iyer, Shankaran  ",,
Last60,First60,61,,STUDENT61@GMAIL.COM,OTHER61@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101054799,"Chiang, Chi-Lung  ",,
Last60,First60,61,,STUDENT61@GMAIL.COM,OTHER61@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22156,SEIS632,3,Data Analytics & Visualization,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101003004,"Rege, Manjeet  ",,
Last61,First61,62,,STUDENT62@GMAIL.COM,OTHER62@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22172,SEIS734,1,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last62,First62,63,,STUDENT63@GMAIL.COM,OTHER63@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last63,First63,64,,STUDENT64@GMAIL.COM,OTHER64@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22152,SEIS631,1,Foundations of Data Analysis,3,St Paul,Lecture,RE,**Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101190814,"Kubisiak, Kristine  ",,
Last63,First63,64,,STUDENT64@GMAIL.COM,OTHER64@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22172,SEIS734,1,Data Mining & Pred. Analytics,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,100408312,"Lai, Chih  ",,
Last64,First64,65,,STUDENT65@GMAIL.COM,OTHER65@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22164,SEIS665,1,Dev Ops & Cloud Infrastructure,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100216842,"Baker, Jason D.",,
Last64,First64,65,,STUDENT65@GMAIL.COM,OTHER65@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,0,St Paul,Lecture,D2,Course Drop,,,,,SE,MS,Software Engineering,SE_GR_MS,101003004,"Rege, Manjeet  ",,
Last65,First65,66,,STUDENT66@GMAIL.COM,OTHER66@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22144,SEIS610,3,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last66,First66,67,,STUDENT67@GMAIL.COM,OTHER67@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Accountancy,BU_AC_MS,101003004,"Rege, Manjeet  ",,
Last67,First67,68,,STUDENT68@GMAIL.COM,OTHER68@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22180,SEIS763,1,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last68,First68,69,,STUDENT69@GMAIL.COM,OTHER69@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22138,SEIS603,2,Found. Software Dev-Python,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last69,First69,70,,STUDENT70@GMAIL.COM,OTHER70@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last70,First70,71,,STUDENT71@GMAIL.COM,OTHER71@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100819629,"Livingston, Kirk T.",,
Last70,First70,71,,STUDENT71@GMAIL.COM,OTHER71@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22135,SEIS601,2,Found. of Software Dev-Java,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last71,First71,72,,STUDENT72@GMAIL.COM,OTHER72@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22181,SEIS763,2,Machine Learning,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100408312,"Lai, Chih  ",,
Last71,First71,72,,STUDENT72@GMAIL.COM,OTHER72@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22175,SEIS737,1,Big Data Management,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100820872,"Karacic, Mirza  ",,
Last72,First72,73,,STUDENT73@GMAIL.COM,OTHER73@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Management,SE_GR_MS,100376738,"Level, Eric V.",,
Last73,First73,74,,STUDENT74@GMAIL.COM,OTHER74@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22167,SEIS732,2,Data Warehousing,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,CER,Big Data,SE_GR_CER,100375463,"Haug, Frank S.",,
Last74,First74,75,,STUDENT75@GMAIL.COM,OTHER75@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22138,SEIS603,2,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Data Science,SE_GR_MS,100376738,"Level, Eric V.",,
Last74,First74,75,,STUDENT75@GMAIL.COM,OTHER75@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22143,SEIS610,2,Software Engineering,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Data Science,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
Last75,First75,76,,STUDENT76@GMAIL.COM,OTHER76@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22149,SEIS630,1,Database Mgmt Systems & Design,3,St Paul,Lecture,RE,**Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100407375,"Skochil, Jeffrey R.",,
Last75,First75,76,,STUDENT76@GMAIL.COM,OTHER76@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22142,SEIS610,1,Software Engineering,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,101125840,"Dorin, Michael A.",,
Last76,First76,77,,STUDENT77@GMAIL.COM,OTHER77@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,MS,Business Analytics,BU_BA_MS,101054799,"Chiang, Chi-Lung  ",,
Last77,First77,78,,STUDENT78@GMAIL.COM,OTHER78@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22137,SEIS603,1,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last77,First77,78,,STUDENT78@GMAIL.COM,OTHER78@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22157,SEIS635,1,Software Analysis and Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Software Engineering,SE_GR_MS,100376738,"Level, Eric V.",,
Last78,First78,79,,STUDENT79@GMAIL.COM,OTHER79@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22155,SEIS632,2,Data Analytics & Visualization,3,St Paul,Lecture,OR,**Web Registered**,,,,,BU,CER,Business Analytics,BU_GR_CER,101003004,"Rege, Manjeet  ",,
Last79,First79,80,,STUDENT80@GMAIL.COM,OTHER80@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22138,SEIS603,2,Found. Software Dev-Python,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100376738,"Level, Eric V.",,
Last79,First79,80,,STUDENT80@GMAIL.COM,OTHER80@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22140,SEIS605,1,Technical Communications,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,100819629,"Livingston, Kirk T.",,
Last80,First80,81,,STUDENT81@GMAIL.COM,OTHER81@GMAIL.COM,,,,HM,,,,MN,,United States of America,201820,Grad Prog in Software Eng,Software Engineering,22150,SEIS630,2,Database Mgmt Systems & Design,3,St Paul,Lecture,OR,**Web Registered**,,,,,SE,MS,Information Technology,SE_GR_MS,101054799,"Chiang, Chi-Lung  ",,
